playerId,name,status,direction,y_plays,y_up,age,origin_median,n_matches_loaded,mean_GK_PREVENTED_GOALS_TOTAL_POSTSHOT_XG,mean_GK_PREVENTED_GOALS_POST_SHOT_XG_BY_ACTION_LONG_RANGE_SHOT_RATIO,mean_GK_PREVENTED_GOALS_POST_SHOT_XG_BY_ACTION_MID_RANGE_SHOT_RATIO,mean_GK_PREVENTED_GOALS_POST_SHOT_XG_BY_ACTION_CLOSE_RANGE_SHOT_RATIO,mean_GK_PREVENTED_GOALS_POST_SHOT_XG_BY_ACTION1V1_AGAINST_GK_SHOT_RATIO,mean_GK_PREVENTED_GOALS_POST_SHOT_XG_BY_ACTION_HEADER_SHOT_RATIO,mean_GK_DEFENSIVE_TOUCHES_OUTSIDE_OWN_BOX,mean_GK_CAUGHT_AND_PUNCHED_HIGH_BALLS_PERCENT,mean_GK_SUCCESSFUL_LAUNCHES_PERCENT,mean_GOAL_KICK_SCORE,mean_LOW_PASS_SCORE,mean_DIAGONAL_PASS_SCORE,mean_RATIO_PASSING_ACCURACY,mean_PASS_COMPLETION_OVER_EXPECTED,mean_IMPECT_SCORE_PACKING,mean_DEFENSIVE_IMPECT_SCORE_PACKING,mean_TOTAL_TOUCHES
122727,Chris Jackson,PLAYS,STAYED,0,1,25.18378095038027,0.641629381829798,22,-0.3168717400290788,0.07423406970714153,0.10311905615131119,-0.2082178481595166,0.136020990749888,-0.12414108280618706,1.443786828659607,0.09980174722181799,0.4727139643712752,0.16886860349300215,0.19525824977520423,0.24462961584781578,0.8840637945606901,0.08551917631392936,0.21488177250484483,0.024516458242043015,33.097362680520895
136324,Thomas Allen,PLAYS,STAYED,1,0,38.91751944620529,0.3380654297451501,62,-0.3936196240870675,-0.01903291265165621,-0.009200441184370162,-0.0362983983090904,0.30596600389110773,0.048549326258473455,2.2183234967716166,0.16534047977155125,0.5880483405984139,0.14549288362739243,0.15786669696820166,0.3363697786576432,0.8191678763166207,-0.09128620797010528,0.2771188076567626,0.07990416393139571,21.81783160678987
185203,George Simpson,DROPPED,STAYED,0,1,35.03572167735498,0.7256034570243843,26,0.4067711296028921,0.19258465706124028,0.07256553383427398,0.024664371340676672,0.0692415967178767,-0.10028721332957428,0.32840838041901066,0.06345118279347357,0.568370554857401,0.2398832317628968,0.1891323381993689,0.095429694310989,0.728348729753258,0.09607599568346692,0.33951090026627295,-0.028075039027794402,31.313612111752406
26023,Patrick King,DROPPED,STAYED,0,0,21.942376691095504,0.5475732635069872,52,0.8319257219017818,-0.028457193840267073,0.3062314628722277,-0.06846154325814206,-0.02089636257074988,0.09363582591499614,-0.028626761892264874,0.06898358736433395,0.3200492560521413,0.11779656486123705,0.08226805562752541,0.19322485684410612,0.8584859358029143,0.04462413416850544,0.26809356184145633,0.11395132438244035,35.84910399364428
51090,Oliver Campbell,BENCH,UP,1,1,37.23782749385617,0.540293288663324,51,0.5152818455531555,0.07936762976074456,0.0031053731313197136,0.03424916394892344,0.027442568780800557,0.15642648681167604,0.9822911573629255,0.24977852240665815,0.5191058457649866,0.2400624134502205,0.19457325946913495,0.23054202018363418,0.820217283246822,-0.024309067866142675,0.4231715561906456,0.044604886007209354,30.455010851597663
77221,Robert Roberts,DROPPED,UP,1,0,29.236055163239786,0.5962038923297588,53,0.2691727360157079,0.04394340643251936,-0.019878800997538026,0.059222225955052187,-0.14690759048891183,-0.000491415241726384,1.2329375030756862,0.11532784988518219,0.33820170537425887,0.2025799677753015,0.08561944027195131,0.22452099422635602,0.8888730828369161,-0.012591415024839403,0.4757624093161176,0.11977467548676077,44.70855511754824
74820,Alex Hernandez,STAYED,DOWN,1,0,37.78559676477592,0.7123404829625746,98,0.2784263024995858,0.12413930315190386,0.02758847167269514,0.023017282183030577,-0.03947131310890582,-0.2625056627952561,0.6614801756931387,0.1996367824097693,0.3372830138208689,0.17973582290300968,0.20458787269080075,0.17043853372671297,0.870507555856947,-0.07300583784417126,0.32713103597927706,0.037051593374201164,33.340249687431786
10769,Brian Harris,STAYED,DOWN,1,1,35.796960374893615,0.4739046039510965,38,0.35602466763409235,0.1449208957381482,-0.04299929123880683,-0.02800030969881516,-0.010928243811310405,0.07387377761557934,1.6719563979926206,0.2113330106053633,0.599628709322074,0.10489885911767438,0.2188747846134101,0.15142532280987842,0.8330323766108704,0.07563429980909245,0.3026397800335685,-0.11061360839855272,26.12921137776507
69735,Walter Young,PLAYS,STAYED,0,1,27.929483593853902,0.6390080762795318,68,0.32767857693602953,0.02256033192526133,0.11840054739921933,0.07023856063600732,-0.022408839793459256,0.10240862620802114,-0.0031634798339491565,0.22160465420144587,0.34986758109609206,0.17133942877330124,0.1211694447047489,0.08804720676512565,0.7964533025932442,0.003862422691580325,0.4884652196412699,-0.05709248666844326,38.164560828475146
74925,Edward Morgan,DROPPED,STAYED,1,0,19.471855474722464,0.5828659819978955,81,0.18435742719081274,-0.040273429627694673,0.3437017687704341,0.10303287794832908,0.0452354872033722,0.09851537059540372,1.2157511738189668,0.24952565948043132,0.35529893860720446,0.16116221575040984,0.10944459788001112,0.16752273516868343,0.689954637700257,-0.05374363717504692,0.3334557298482622,-0.08946151552426293,20.113875347449262
15311,Justin Miller,BENCH,STAYED,0,1,24.642224547083867,0.43351413508471065,36,0.13126033118556282,0.05679777143512932,0.14846189096740436,-0.0808478892931415,-0.05224199323822007,0.19829386301865848,0.43648350754466403,0.09829929705137358,0.25026135630451984,0.12418282179626838,0.18715087094012572,0.09879824453164554,0.7283999053656152,0.02881503472828506,0.346714520134785,0.12264794931505871,26.535474411187998
113355,Peter Sanchez,STAYED,DOWN,0,0,30.374318507878208,0.739314993177579,38,0.08122206163014328,-0.034217229580168484,0.062146974681056864,0.2193118855695524,0.14210306673244716,-0.07852644155788586,1.831626743724378,0.058070165371939944,0.5982676136502071,0.19846144052509854,0.11542368772883546,0.27030970294766554,0.7757298418751256,0.1487203356153969,0.3054949617025716,0.07812002018624478,25.408768511327576
194779,William Simpson,STAYED,DOWN,1,0,32.30304261634909,0.698713010803464,8,-0.12618937666000288,0.18107097980212983,0.05622830966266839,0.0381694241258886,0.030020706491819708,0.13162593265405392,1.995509211900871,0.1322383035989172,0.5670379252836539,0.24567263610524287,0.2011787336441085,0.112649280648377,0.8297897861019166,-0.019421316103033853,0.4728645419036415,0.052919510673001824,27.95421285323332
95305,Ben Smith,BENCH,DOWN,0,0,24.41564139409725,0.6292259173292127,41,0.01579747693996779,0.030922826486618996,-0.13447862130449853,0.052261954753381724,0.029069967886138557,0.19310090149735698,0.34000604732999135,0.07601613396578939,0.5009315740362712,0.18432832165967877,0.09439796290204674,0.06756959158536016,0.8041123565645915,0.12620742023358586,0.3706866449845552,-0.05971010411051349,38.45339477786179
169765,William Lopez,BENCH,DOWN,0,1,21.926477555529306,0.725290864547121,44,-0.40788704425861566,-0.009225724104968695,0.23246646657207384,0.13498573079078685,-0.002789471651291786,-0.16343051008078202,0.470265718454852,0.054485177832411025,0.5501063055755369,0.2072129914665919,0.09763372749311017,0.2157098413451703,0.7364553577878589,-0.04649494802263017,0.42865237615449336,-0.09478656838493593,29.525190964902222
140608,Erik Peterson,STAYED,DOWN,0,0,36.53353497278528,0.7336471004799012,60,0.07049811196157504,0.034774424469192676,0.0883244204480797,0.0779859357516202,0.045519068385897914,0.08835821911027728,1.3157527321878812,0.12208536542829723,0.3108194269697967,0.11026756788490252,0.21708121771408617,0.2285689198158205,0.6519393073369132,-0.13358018792250423,0.4435420155052659,0.07693532639667353,38.82043350797888
166730,Gregory Porter,STAYED,DOWN,0,0,39.672445794774596,0.6541814883575174,14,-0.1965773321452752,-0.08777010316237571,0.07292801296140616,0.16437639606958943,0.11250982646676347,-0.010501579720920577,0.5677216101262913,0.20674765021504732,0.4333294378350302,0.16265004937254923,0.17433744575780066,0.3115739183841516,0.7988717665702442,-0.08872736808947133,0.30255471257517746,-0.0077526162362761,32.29466709419597
94478,Ivan Rogers,BENCH,DOWN,1,1,30.039493828356402,0.7185066641818361,5,-0.23107679516473126,-0.057729123080852124,0.5789661351767291,0.08445489982421892,-0.05671302157109004,0.040217279227802494,0.7727532692406571,0.16323613824501418,0.3904877549395124,0.11745377277467439,0.19856421142005343,0.22309448372530455,0.7356877965686729,-0.024391457001694733,0.330108299396114,-0.08226313435481127,25.26208303972666
132537,Justin Jackson,STAYED,STAYED,1,1,22.605265002814374,0.6487357308346418,20,0.15396824534604353,0.11603311263555403,0.14481293625485295,-0.02349248495685255,-0.03581164890752567,0.09172117802460036,0.8152330523254462,0.11255559784207081,0.2875106105028066,0.19191937533047657,0.12540611282921252,0.15364425611703372,0.8703824902131605,-0.0841095214216293,0.4545415323218794,0.03498659344958252,39.29936231050417
159503,William Thomas,PLAYS,STAYED,1,1,24.71845385690675,0.6400703858801502,42,0.5176006859033798,-0.032551542317711665,-0.012768657514277637,0.0933804230247322,-0.00037260287766646694,-0.008467427693626274,-0.35180389371859366,0.18086840109854396,0.44445219408596964,0.24077232373212318,0.1747077249328846,0.29090356445789617,0.6571838795811451,-0.14993188853452333,0.3089766055027431,-0.1378998443584644,22.148690116592746
140523,Chris Martin,PLAYS,STAYED,1,1,19.386204207496803,0.6093056891075921,23,0.37549498180069385,-0.06375287861455517,0.03604636056916852,-0.08724714487847941,-0.1045870923473215,-0.031084969499393406,0.7916973523434577,0.09640363606176215,0.6182958601370542,0.19926665987074577,0.16319385582320362,0.2120836679562263,0.8254483433917372,0.12450046132425815,0.4381805400355554,-0.05214892376152394,21.731489393993865
12747,Xavier Tucker,BENCH,STAYED,0,0,38.20027493777048,0.6763583197788205,17,-0.3711501810869531,0.06293222020218289,0.2722668563795132,0.06302716469318279,-0.05192578597214978,0.05409829009856296,0.38616333556149574,0.052876289214417005,0.2660236476202778,0.11152045724716324,0.16444101681721257,0.07378408538935752,0.9324422712518196,0.10316382336927868,0.48229769677233114,-0.009432901622659612,30.13508772164507
133855,Harrison White,DROPPED,DOWN,0,0,21.472772740692964,0.37930255264653684,99,-0.19688844097110123,0.11485633237303976,0.11699056158066468,0.046012401122664706,-0.01762208735446591,-0.08046951266353632,0.5041263065601369,0.20287067728728547,0.36658436539751754,0.15319993074776242,0.17555454433528103,0.219755168093974,0.7023227801334498,0.07268766944608412,0.3869631119204021,-0.10561249976717824,22.82547737886267
75725,Kevin Freeman,BENCH,UP,1,0,31.106845985799325,0.7404353795994643,28,0.38223135639646477,0.07751626485320534,-0.11574169674760498,0.025025977127295238,0.11743891807127275,-0.08029901546622224,1.6661792020812887,0.1747486169728018,0.3330163744822814,0.18259950691612775,0.16055028423807383,0.3224055636264987,0.7914948472251786,-0.0996556213061914,0.42248818623556667,0.14539634327725184,15.27261104853649
139981,Henry Torres,BENCH,DOWN,1,0,24.755159634431326,0.735921763872616,10,-0.19474621806149287,0.09968381486446531,0.23788434018628052,0.03457549862732831,0.0562561329001925,0.1315247939547804,0.046095863432446316,0.202460524900192,0.34525866146627854,0.16048116341998783,0.14006873170237324,0.16889378764946616,0.6774265975451415,-0.11389092713700419,0.44152919361234044,-0.08727079062311573,34.44892581896404
94654,Michael Roberts,DROPPED,UP,1,1,30.63773805283166,0.31462364151727956,96,0.03261005500089263,-0.04054360708555686,-0.00022161283084908,-0.17582188545971666,0.04935899113675443,-0.08785528421903872,1.2879231120487864,0.057787603337533126,0.6133738207517501,0.22504660157127584,0.11862917721327657,0.13889774056994003,0.8377045736784058,-0.12971857515828505,0.4535118946689928,-0.11089406098702034,30.33281464417194
176845,Thomas Scott,DROPPED,STAYED,0,0,32.679828155389146,0.7129083752823813,89,0.2650156297073656,-0.0937448533393475,0.3809946664326318,-0.01584698892891538,0.11508979621679723,0.12995750010910542,0.632622241800915,0.21742392556613044,0.4372276216937161,0.2222006507064984,0.18760138632784829,0.09304083710540602,0.8151595041788676,0.06720875663187637,0.3185160013570388,-0.08893953783393108,28.365534434794835
129346,William Harris,DROPPED,DOWN,1,0,36.424577877851235,0.3644349337367226,44,-0.1905033364590906,0.14010669215643895,0.2620072098571973,0.06114138813693377,0.016262821160060333,0.10551095514247413,0.6321438989024994,0.17390524000726065,0.4365197651759275,0.19177465301548322,0.11167814020044607,0.0954336565806072,0.7722096572638497,0.12864238820636556,0.21537903775279946,0.08071833994791727,44.00905543854946
77435,Justin Harris,PLAYS,STAYED,1,1,23.33484670697267,0.46755942712957094,46,0.13161265184378798,-0.0058143871073708595,0.032901715651187324,0.06918276703968805,0.06904648499288896,-0.1570968074548716,1.2742231376310267,0.16267907014252803,0.5542302569821129,0.1560186917699058,0.176929602861618,0.1798314453025457,0.8064131064421224,-0.020839253726088913,0.32056288137102185,-0.022348302218447164,32.135975518887406
66886,Daniel Moore,STAYED,DOWN,1,0,19.23091240182809,0.6717541281458039,16,-0.30020764847546133,-6.664131640378781e-05,0.2921524542602669,-0.07332101691111496,0.019677824706750377,-0.03130775828027861,1.0040307767413343,0.17492280962290632,0.31179688160197033,0.13830045606448663,0.11266659517090574,0.22870394724845888,0.918972397540703,-0.11425779840118555,0.402126868935227,0.019624781925761392,40.90294733368154
76803,Ulysses Moore,PLAYS,STAYED,0,0,21.874598231444953,0.3803799480241541,80,-0.08041029318536408,0.12625553134792464,0.1101783265791105,0.20188494090376408,0.05653623493996285,0.19329312836568469,1.1423677983317186,0.2228866493736728,0.4449061416400203,0.1158811477319694,0.16754622379362355,0.07418462155088053,0.7088882906933202,0.003717846219631976,0.33510511573423785,-0.14369725290409177,19.183507086154805
41551,Ben Tucker,STAYED,UP,0,0,37.90039147881021,0.7089835120595311,4,0.1959345802427611,0.06449840075205279,0.22791605126833292,-0.0539409817857401,-0.02827586576115821,-0.06773986373676179,1.3809107963197167,0.16738730131178142,0.4219940856484239,0.1532346525229831,0.18459095739806405,0.3318705767075497,0.6567693535116041,-0.04535042776241095,0.42468894525811957,-0.13967060742800563,32.07619389388283
126216,Justin Thomas,PLAYS,UP,0,0,37.351691628812816,0.716067088978871,39,-0.37789812005950074,0.056471021766528615,0.17270992259417123,0.1663348640632084,-0.21388171582764293,-0.0057285114771265105,0.6012149700900065,0.16619007597763585,0.4887642762186625,0.16197587758115795,0.11061994444691549,0.2765400852335588,0.9084994654097303,-0.03755252269500069,0.3070947288405992,-0.01625233505189516,41.03938880192709
21394,Patrick Torres,STAYED,UP,0,0,31.545675145576475,0.5537338668804181,71,0.2321424213881197,0.1932001875920867,-0.026953498248631025,0.10126332342460218,0.01657208378136958,0.10544730719022757,0.4326579592953499,0.24813583141315315,0.6498230813001755,0.20137343876561103,0.08839206212058316,0.22598717548509878,0.823135124716372,0.03639918724671218,0.39042324233120884,0.09499657296048705,32.49317271839694
79092,Harrison Brown,PLAYS,DOWN,0,0,31.610854069106722,0.3031929358584168,40,0.09410866032199564,-0.031481458430411446,0.0034675251523807044,-0.027547277181256366,0.17227481360999403,0.14400686111391145,0.14890968406532124,0.2013460334137136,0.5577795576328188,0.198723973644636,0.09833632401918438,0.29853160128169726,0.9171975366385527,0.06561543397866071,0.2559259414561924,0.11557166361226959,36.54042534381004
13890,Harrison Wilson,DROPPED,UP,0,1,32.96577016547137,0.4435190665874564,43,0.2657469863251443,0.09422721024649898,0.2544941226371742,0.26303730711314144,0.12262154022415925,0.01981533367466052,0.304753682012627,0.13845876109022706,0.4091462812069709,0.11051622094618854,0.16483957541794358,0.07405602704363398,0.8290835670239518,-0.11681892033805175,0.42481083099348704,-0.12398802972130793,26.16130703436622
51606,Ulrich Murray,BENCH,DOWN,0,1,22.68279685109244,0.608463459187871,64,0.16717424021939842,0.02456104999176676,0.04978370018401888,-0.09323641981077758,0.12653974845911709,-0.021701223362996985,2.569456655185235,0.19147940000658553,0.5810212209096188,0.15928889731467366,0.198922496871603,0.19305166331993734,0.8930483269879107,-0.13932293075805707,0.36370879064390776,0.011508930630306835,17.773485511112
97313,Thomas Davis,PLAYS,UP,0,0,38.20265086442416,0.7905930890137117,62,0.5092421289921533,0.04148738230906056,0.039452730513700504,0.16029850083320019,0.15361307218062178,0.2206843834038209,1.5468077484420721,0.1278460943383577,0.3182833453249921,0.12726683008260428,0.08629955497295941,0.23902793805849903,0.7789020090065444,0.14829909080571443,0.2612193165639802,0.12396890588378115,28.737008853812142
151699,George Williams,STAYED,UP,1,0,27.794181022733536,0.6159067635083342,16,0.13756735079437218,0.14227747411300254,-0.04326838690240292,0.1700698781651574,0.038865759096143745,0.25866795965570943,-0.010644619724812787,0.0957750924966998,0.26218547452358404,0.12352190579752086,0.1827811762658305,0.29859587183548675,0.8749579793864806,-0.08018149532533445,0.2875733520493422,-0.033608173680634096,26.834381725165727
18792,Quinn King,DROPPED,DOWN,1,1,27.045909093239445,0.4299017905320799,91,-0.028821662337575882,0.0606268605031699,0.16353985983901914,-0.030474425089197385,0.04973157074055956,0.16746296609381545,0.0065252259538579604,0.1693703753775519,0.3317793489857092,0.2240953224605869,0.12778461043300732,0.2850408680147803,0.9239124400669567,-0.13385084252746227,0.4245826125745497,0.09886974942851057,41.01180547136842
184073,William Lopez,PLAYS,DOWN,0,0,29.89727181093959,0.6170028515498056,86,0.13668925090968514,0.06306368632397064,0.4093787378864717,0.21709583600771942,-0.03176518954343502,0.06023817710780289,1.089119637031095,0.2356364196227903,0.3861646224457039,0.10628728250743863,0.14699397178873316,0.13312077491401988,0.8216368891166619,-0.09303740127122401,0.34478037069845624,-0.10989130368016914,22.319859070574168
164969,Victor Porter,PLAYS,UP,0,0,19.986285302276155,0.5699926898579277,4,0.26298940871091636,0.10580058698478419,-0.06012993713814091,0.019994418248125673,-0.0016072856027049762,-0.046991886596911156,1.1283588784267802,0.23582790400309256,0.454232302983824,0.16287743138531818,0.2100403369783792,0.3322640508677613,0.7042355451687139,-0.13831264609546073,0.2648094321179217,0.1306183469003396,44.00202682605324
78148,Victor Bell,DROPPED,DOWN,1,0,22.491950743877666,0.6899226975755718,72,0.11465802109771131,-0.009196218363430826,0.10363291850091372,0.08464323551358285,0.09157711497711415,-0.049653328786787826,1.1293303011904188,0.11838105562109807,0.49605165621647995,0.12523054836497774,0.12647601066301836,0.08730375242926111,0.7306392845090595,-0.032456731614848494,0.4901813571110893,0.07542699525939078,43.74414359413488
134243,Edward Phillips,PLAYS,UP,0,1,34.49870594495378,0.3534903194134792,19,0.11217750736116472,-0.04713677338712051,0.3118330833123144,0.08123862065254649,0.15038844371688162,0.11270169263189089,0.6470265238677814,0.15553549324433902,0.6142422868857687,0.2318995323517711,0.14514717075152805,0.3125400855863456,0.7095933730692218,0.09072053533539728,0.4145375059450664,0.1324003178360705,22.42894929214316
130174,Michael Reed,BENCH,DOWN,0,0,20.738772026427657,0.680513951251014,91,-0.11059750634202659,-0.06358473552168269,0.08805379131314273,0.033882951023534266,0.016055372431900042,0.10020778650664205,0.72472744399826,0.09232717971397225,0.4539416038201831,0.18355607699125526,0.08191553806649536,0.34128207488138557,0.7240571082787199,-0.047626665072683816,0.4871404497619388,0.05298517006575193,25.441558664319615
164555,Henry Clark,PLAYS,STAYED,0,1,31.666194298794153,0.5706332893380551,30,-0.09887027526528444,-0.13730852715008016,0.16785576943746008,0.14729699277917385,-0.015018926485141165,0.21819183115357155,0.9967277144956145,0.24912622189977668,0.45051025785029175,0.1347070954565272,0.09142382080067737,0.10314605696678766,0.7419246348053109,-0.016744977936490046,0.328131513608103,-0.040978820400171895,41.86667222621655
134358,Adam Wright,BENCH,STAYED,1,0,24.15233130330774,0.7814960019294973,68,-0.320781581539908,0.18449657039522577,-0.059359029222031956,0.14521864646626556,0.03005279588565973,0.1280540111043367,0.8515358037759982,0.24622358157358715,0.27009720392919284,0.17536409307495648,0.11620282275886977,0.2666198192611356,0.8165401360259565,0.05267603207023164,0.3425301022075161,0.13145435175741674,43.99866662688322
58555,Ulrich Robinson,BENCH,STAYED,1,1,27.17520789488151,0.47093608301934303,37,0.6248730229560817,-0.06825666925773465,0.1642460645811473,-0.1598238367885817,0.09012067489291148,-0.13036963621117814,-0.531580223648521,0.17990178594148948,0.2639646210624895,0.20972295395546736,0.08389931371495042,0.062085655633399545,0.8263974888391499,0.0026682210209640622,0.46938656485550573,-0.06732996710724645,28.30317308508132
27159,Harrison Ramirez,DROPPED,STAYED,1,1,25.062568472184697,0.616310946566974,7,-0.2731589706173855,0.0022997101131382418,0.07192836024931769,0.20652082914537828,-0.11438548161335418,0.1762337141267502,0.6621202216548838,0.21088281193549469,0.4704639847665488,0.24371770133791507,0.16839254564675515,0.17162684754174648,0.7779499241725584,0.10843370580639725,0.3575148020736154,-0.05034824338148024,24.629911369226935
120510,Vincent King,PLAYS,STAYED,1,0,26.469127045763933,0.7660140527550088,67,-0.10787155933877218,-0.002145063991113652,0.24785949935197946,-0.14949903856428093,-0.19961809531372382,-0.06976727527772954,0.2891561394438119,0.19302003225674003,0.4252714452993378,0.13306690063681284,0.13969576995222716,0.2048849897593022,0.8346262339462506,0.10981070251372696,0.41218367357170016,0.06024252540052211,30.78282039754626
116530,Erik Murray,DROPPED,UP,1,1,34.09996400886916,0.3512548639953396,42,-0.11552217967075923,0.04459253582472806,0.27810790773471267,0.17390554452099888,-0.025053684949158356,0.003923447365717814,0.9051268513451073,0.16863164380789364,0.5856721579921195,0.23292726581940176,0.1567403283819231,0.22419356777289023,0.6744724776834098,-0.1470267913526539,0.275651863248659,0.07959488985761587,35.63307619097205
90077,Samuel Brown,PLAYS,STAYED,0,0,25.239556028086675,0.7686142436182255,78,0.3684773130833324,0.08525897700314375,0.48843454630279204,0.18520461641931002,-0.09207124259141587,0.08002402475020334,2.591155401562046,0.06066959939777954,0.31427183388473806,0.24014561712512353,0.10445060602548614,0.33078117447456784,0.676336471117448,0.08341389194495974,0.33401794061079215,0.12882104515474616,23.204235461249393
45920,Justin Freeman,PLAYS,STAYED,1,1,30.89449744623484,0.6439428611504067,58,0.011515096512391673,0.08883787906877963,0.18694497598203635,-0.08091597162582377,-0.020814019764731094,0.2894800987740757,1.0204889992845827,0.14095286851053224,0.2599886648468198,0.23746308167980992,0.12143048412112625,0.2516752061882584,0.7015488381072975,-0.011779919927497828,0.23703495974310654,-0.08855927728313714,37.09419523857218
29457,Quinn Cooper,STAYED,STAYED,0,0,28.997058446181093,0.33391852955258594,38,0.47432262180212015,-0.026646195085515075,0.14886944748732497,0.0007022854454498267,0.015221968118252846,0.42319022672064327,0.6118821882965613,0.1849572604334821,0.4296155071720503,0.1953121535292865,0.17293542647938154,0.1943833853657711,0.8054232494121034,0.14665216239109893,0.2617940107630885,0.0893994105657672,16.549720713439232
